Num,X,Y,Z,Real_Index,Real_Index_Top,Real_Index_Bot_Thick,Oil_GRV_10_6,spill_Z,top_Z,OWC_depth,OWC_area_10_6,nb_Connected,GRV_density__m_,Hc_column__m_,Oil_GRV_quantile,OWC_Base_Area_10_6
174.0,394303.50685999996,7158197.797560001,993.4459199999999,173.0,173.0,173.0,91.93954000000001,993.4459199999999,944.4038699999999,993.4459199999999,5.1725,1.0,17.77468,49.04205,52.0,3.78312
175.0,395744.95467,7159327.112939999,992.6004,174.0,174.0,174.0,105.37056000000001,992.6004,939.90814,992.6004,6.8825,1.0,15.30993,52.69226,74.5,3.72625
176.0,395770.67364,7159376.746939999,987.0183699999999,175.0,175.0,175.0,87.28822,987.0183699999999,950.4386599999999,987.0183699999999,6.1075,1.0,14.291970000000001,36.57971,45.5,4.94562
177.0,392134.96983,7156928.960639999,994.5350300000001,176.0,176.0,176.0,119.49341000000001,994.5350300000001,951.56848,994.5350300000001,7.535,1.0,15.85845,42.96655,91.5,3.94375
178.0,394319.48458000005,7157572.50186,989.91431,177.0,177.0,177.0,115.20568,989.91431,949.0293,989.91431,7.05625,1.0,16.32676,40.88501,88.5,3.785
179.0,392185.68619000004,7156978.233860001,989.3616300000001,178.0,178.0,178.0,86.2948,989.3616300000001,944.97961,989.3616300000001,5.67438,1.0,15.20781,44.382020000000004,44.0,3.9631199999999995
180.0,395872.46716,7159500.29078,985.0988800000001,179.0,179.0,179.0,99.40854,985.0988800000001,950.94879,985.0988800000001,7.4875,1.0,13.2766,34.150090000000006,66.5,6.275
181.0,395669.24091,7159278.2005,984.1810300000001,180.0,180.0,180.0,58.48905,984.1810300000001,950.90955,984.1810300000001,4.74375,1.0,12.32971,33.27148,11.5,3.455
182.0,395230.57525,7158334.43282,987.9744900000001,181.0,181.0,181.0,73.25614,987.9744900000001,945.9011800000001,987.9744900000001,4.895630000000001,1.0,14.96359,42.0733,24.0,2.93187
183.0,395921.01881,7159399.57962,990.63947,182.0,182.0,182.0,85.5507,990.63947,945.5161099999999,990.63947,6.52,1.0,13.12127,45.12335,42.0,3.06875
184.0,395492.09440999996,7159130.74164,979.27716,183.0,183.0,183.0,75.47457,979.27716,935.9503199999999,979.27716,4.81875,1.0,15.66269,43.326840000000004,26.5,4.84438
185.0,397155.99328,7160081.82815,977.3186599999999,184.0,184.0,184.0,56.486909999999995,977.3186599999999,952.3101199999999,977.3186599999999,5.4925,1.0,10.28437,25.00854,10.0,6.31
186.0,396019.30754,7157547.968339999,995.1025400000001,185.0,185.0,185.0,118.19779,995.1025400000001,950.39459,995.1025400000001,7.7,1.0,15.35036,44.70795,89.0,4.0525
187.0,395568.52975,7159229.648860001,986.6449,186.0,186.0,186.0,54.43439,986.6449,949.55176,986.6449,4.37063,1.0,12.4546,37.093140000000005,6.0,3.13687
188.0,394718.25748000003,7159216.91823,983.9680800000001,187.0,187.0,187.0,79.69167,983.9680800000001,947.68207,983.9680800000001,4.47875,1.0,17.79328,36.28601,33.5,4.03375
189.0,394841.44052,7159090.12731,984.8602900000001,188.0,188.0,188.0,54.979859999999995,984.8602900000001,950.16577,984.8602900000001,4.149369999999999,1.0,13.25015,34.694520000000004,7.5,3.00312
190.0,395720.67885,7159377.46852,992.9204699999999,189.0,189.0,189.0,112.19179,992.9204699999999,947.83063,992.9204699999999,6.3675,1.0,17.61944,45.08984,85.5,3.6106300000000005
191.0,395466.73621999996,7159106.10503,982.68713,190.0,190.0,190.0,76.40009,982.68713,949.70428,982.68713,5.006880000000001,1.0,15.259039999999999,32.98285,28.5,4.104369999999999
192.0,395518.53495,7159230.37043,995.5938699999999,191.0,191.0,191.0,96.59685999999999,995.5938699999999,946.1709599999999,995.5938699999999,5.793130000000001,1.0,16.67439,49.422909999999995,60.5,3.565
193.0,395620.32847,7159353.91427,995.5106199999999,192.0,192.0,192.0,137.84294,995.5106199999999,943.09381,995.5106199999999,7.248130000000001,1.0,19.01774,52.41681,99.0,3.87
194.0,395771.756,7159451.739130001,997.1348300000001,193.0,193.0,193.0,130.25429,997.1348300000001,948.664,997.1348300000001,7.4575,1.0,17.46621,48.47083,97.5,3.2025
195.0,394667.18032,7159142.64761,984.8418,194.0,194.0,194.0,65.39081999999999,984.8418,944.19073,984.8418,4.06187,1.0,16.098679999999998,40.65106,16.5,3.50875
196.0,394395.19834,7157621.4143,990.91089,195.0,195.0,195.0,122.24398000000001,990.91089,947.8352699999999,990.91089,6.70625,1.0,18.22837,43.07562,93.5,3.96375
197.0,394743.97645,7159266.5522300005,984.526,196.0,196.0,196.0,66.7191,984.526,940.59106,984.526,3.9606199999999996,1.0,16.8456,43.934940000000005,18.5,3.2806300000000004
198.0,395922.46196,7159499.5692,983.4086900000001,197.0,197.0,197.0,58.472390000000004,983.4086900000001,948.3408199999999,983.4086900000001,5.171880000000001,1.0,11.30584,35.06787,11.0,3.2075
199.0,395694.95988000004,7159327.83451,991.6424,198.0,198.0,198.0,88.89036999999999,991.6424,949.1422699999999,991.6424,6.655,1.0,13.356929999999998,42.50012,46.5,2.84625
200.0,395921.74038000003,7159449.574410001,989.6052199999999,199.0,199.0,199.0,122.87066000000002,989.6052199999999,945.36328,989.6052199999999,7.80625,1.0,15.740039999999999,44.24194,94.5,6.42125
